Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
26,06:15-06:30,2858.514581,29.77,-100.03,564.68,113.56,0,0,0,0,3466.494581
27,06:30-06:45,3034.733226,29.77,190.91,564.68,-239.24,0,0,0,0,3580.853226
28,06:45-07:00,3139.497315,29.77,190.91,564.68,-344.96,0,0,0,0,3579.897315
29,07:00-07:15,3121.574259,29.77,190.91,563.98,-486.2,0,0,0,0,3420.034259
30,07:15-07:30,3101.538199,29.77,190.91,563,-142.83,0,0,0,0,3742.388199
31,07:30-07:45,3016.07773,29.77,190.91,529.75,26.28,0,0,0,0,3792.78773
32,07:45-08:00,2930.106614,29.77,190.91,496.34,26.28,0,0,0,0,3673.406614
33,08:00-08:15,2956.538998,29.77,190.91,473.27,171.17,0,0,0,0,3821.658998
34,08:15-08:30,2944.702337,29.77,190.91,459.61,236.15,0,50.0641,0,0,3911.206437
35,08:30-08:45,2835.570296,29.77,190.91,437.89,224.51,0,83.491166,0,0,3802.141462
36,08:45-09:00,2808.487399,29.77,190.91,416.28,190.57,0,116.918233,0,0,3752.935632
37,09:00-09:15,2766.989927,29.77,190.91,379.99,262.33,0,66.854133,0,0,3696.84406
38,09:15-09:30,2722.024709,29.77,190.91,360.8,232.27,0,26.028155,0,0,3561.802864
39,09:30-09:45,2651.963049,29.77,190.91,345.58,171.17,0,0,0,0,3389.393049
40,09:45-10:00,2640.723351,29.77,190.91,325.13,95.53,0,0,0,0,3282.063351
41,10:00-10:15,2633.027913,29.77,190.91,306.95,18.91,0,0,0,0,3179.567913
42,10:15-10:30,2632.808794,29.77,190.91,285.5,18.91,0,0,0,0,3157.898794
43,10:30-10:45,2632.808794,29.77,190.91,268.04,18.91,0,100.899406,0,0,3241.3382
44,10:45-11:00,2621.263742,29.77,190.91,269.55,18.91,0,109.85188,0,0,3240.255622
45,11:00-11:15,2615.464263,29.77,-100.03,260.7,267.18,0,130.140714,0,0,3203.224977
46,11:15-11:30,2617.512926,29.77,-100.03,245.43,583.33,0,64.509795,0,0,3440.522721
47,11:30-11:45,2597.54701,29.77,-100.03,253.49,425.26,0,99.520208,0,0,3305.557218
48,11:45-12:00,2597.54701,29.77,-100.03,236.31,291.42,0,101.337166,0,0,3156.354176
49,12:00-12:15,2595.185897,29.77,-100.03,224.57,288.32,0,0,0,0,3037.815897
50,12:15-12:30,2585.66047,29.77,-100.03,217.75,201.04,0,0,0,0,2934.19047
51,12:30-12:45,2488.656441,29.77,-100.03,249.47,137.71,0,0,0,0,2805.576441
52,12:45-13:00,2448.741329,29.77,-100.03,243.75,94.07,0,0,0,0,2716.301329
53,13:00-13:15,2590.279068,29.77,-100.03,243.19,101.83,0,0,0,0,2865.039068
54,13:15-13:30,2607.021731,29.77,-100.03,243.96,101.83,0,0,0,0,2882.551731
55,13:30-13:45,2599.323573,29.77,-100.03,237.41,101.83,0,0,0,0,2868.303573
56,13:45-14:00,2505.118208,29.77,-100.03,241.05,101.83,0,0,0,0,2777.738208
57,14:00-14:15,2413.567541,29.77,-100.03,245.78,101.83,0,0,0,0,2690.917541
58,14:15-14:30,2290.216183,29.77,-100.03,253.86,101.83,0,0,0,0,2575.646183
59,14:30-14:45,2205.651424,29.77,-100.03,262.8,101.83,0,0,0,0,2500.021424
60,14:45-15:00,2331.778706,29.77,-100.03,253.5,101.83,0,0,0,0,2616.848706
61,15:00-15:15,2326.93069,29.77,-100.03,273.5,101.83,0,0,0,0,2632.00069
62,15:15-15:30,2342.255884,29.77,-100.03,288.11,101.83,0,0,0,0,2661.935884
63,15:30-15:45,2463.657194,29.77,-100.03,300.2,101.83,0,0,0,0,2795.427194
64,15:45-16:00,2481.406051,29.77,-100.03,316.01,101.83,0,0,0,0,2828.986051
65,16:00-16:15,2662.7999,29.77,-100.03,335.1,98.53,0,0,0,0,3026.1699
66,16:15-16:30,2735.825896,29.77,-100.03,354.23,98.53,0,0,0,0,3118.325896
67,16:30-16:45,2762.56809,29.77,-100.03,375.15,89.9,0,0,0,0,3157.35809
68,16:45-17:00,2706.824453,29.77,-100.03,389,87.77,0,0,0,0,3113.334453
69,17:00-17:15,2615.53739,29.77,-100.03,425.72,80.72,0,0,0,0,3051.71739
70,17:15-17:30,2641.088693,29.77,-100.03,457.41,77.29,0,0,0,0,3105.528693
71,17:30-17:45,2609.459568,29.77,-100.03,501.11,42.77,0,0,0,0,3083.079568
72,17:45-18:00,2858.423566,29.77,-100.03,541.97,42.77,0,0,0,0,3372.903566
73,18:00-18:15,2939.80608,29.77,-100.03,551.64,25.99,0,0,0,0,3447.17608
74,18:15-18:30,2971.290149,29.77,-100.03,558.56,25.99,0,0,0,0,3485.580149
75,18:30-18:45,2948.256047,29.77,-100.03,564.52,25.99,0,0,0,0,3468.506047
76,18:45-19:00,2943.785067,29.77,-100.03,564.68,25.99,0,0,0,0,3464.195067
77,19:00-19:15,2709.688276,29.77,-100.03,564.68,25.99,0,0,0,0,3230.098276
78,19:15-19:30,2590.285817,29.77,-100.03,537.89,25.99,0,0,0,0,3083.905817
79,19:30-19:45,2621.678287,29.77,-100.03,511.12,25.99,0,0,0,0,3088.528287
80,19:45-20:00,2568.11561,29.77,-100.03,498.94,25.99,0,0,0,0,3022.78561
81,20:00-20:15,2520.919147,29.77,-100.03,498.94,-479.09,0,0,0,0,2470.509147
82,20:15-20:30,2458.859886,29.77,-100.03,484.33,-650.26,0,0,0,0,2222.669886
83,20:30-20:45,2486.177697,29.77,-100.03,484.33,-830.71,0,0,0,0,2069.537697
84,20:45-21:00,2328.056525,29.77,-100.03,484.33,-1031.78,0,0,0,0,1710.346525
85,21:00-21:15,2344.17354,29.77,-91.81,484.33,-959.88,0,0,0,0,1806.58354
86,21:15-21:30,1724.614257,29.77,-84.09,484.33,-511.06,0,0,0,0,1643.564257
87,21:30-21:45,1268.154522,29.77,-77.31,484.33,36.86,0,0,0,0,1741.804522
88,21:45-22:00,1039.734852,29.77,-72.49,460.47,23.65,0,0,0,0,1481.134852
89,22:00-22:15,1507.558407,29.77,-67.65,436.62,89.43,0,0,0,0,1995.728407
90,22:15-22:30,1869.573353,29.77,-62.83,419.45,118.61,0,0,0,0,2374.573353
91,22:30-22:45,1968.506252,29.77,-57.99,419.45,118.02,0,0,0,0,2477.756252
92,22:45-23:00,1980.136934,29.77,-53.16,419.45,117.44,0,0,0,0,2493.636934
93,23:00-23:15,1962.653891,29.77,-48.33,419.45,117.64,0,0,0,0,2481.183891
94,23:15-23:30,1962.106095,29.77,-43.49,419.45,117.35,0,0,0,0,2485.186095
95,23:30-23:45,1944.127214,29.77,-38.66,436.62,116.67,0,0,0,0,2488.527214
96,23:45-24:00,1943.835863,29.77,-38.66,460.47,116.67,0,0,0,0,2512.085863
,MWHR,50828.11922,714.48,-975.5175,10106.1825,565.2825,0,237.403739,0,0,61475.95046
,Maximum,3139.497315,29.77,190.91,564.68,583.33,0,130.140714,0,0,3911.206437
,Minimum,649.851682,29.77,-100.03,217.75,-1031.78,0,0,0,0,739.729095
,Average,2117.838301,29.77,-40.646562,421.090938,23.553438,0,9.891822,0,0,2561.497936
