Time Block,Time Desc,ISGS,MTOA,STOA,LTA,IEX,PXI,URS,RRAS,SCED,Net Total
66,16:15-16:30,2439.627602,44.74,-98.58,140.97,773.12,0,0,0,0,3299.877602
67,16:30-16:45,2468.764184,44.99,-98.58,192.48,833.04,0,0,0,0,3440.694184
68,16:45-17:00,2555.259688,44.99,-98.58,224.35,720.93,0,0,0,0,3446.949688
69,17:00-17:15,2657.384576,44.99,-98.58,247.81,357.57,0,0,0,0,3209.174576
70,17:15-17:30,2723.575915,43.08,-98.58,279.81,0,0,0,0,0,2947.885915
71,17:30-17:45,2781.858534,43.08,-98.58,324.12,0,0,0,0,0,3050.478534
72,17:45-18:00,2897.745677,43.08,-98.58,362.71,-32.8,0,0,0,0,3172.155677
73,18:00-18:15,2912.334787,43.08,-98.58,369.66,-32.8,0,0,0,0,3193.694787
74,18:15-18:30,2945.554538,43.08,-98.58,376.81,-32.8,0,0,0,0,3234.064538
75,18:30-18:45,2898.775066,43.08,-98.58,376.88,-32.8,0,0,0,0,3187.355066
76,18:45-19:00,2845.419878,43.08,-98.58,376.88,-32.8,0,0,0,0,3133.999878
77,19:00-19:15,2737.695301,43.08,-98.58,376.88,-32.8,0,0,0,0,3026.275301
78,19:15-19:30,2590.794843,43.08,-98.58,350.28,-32.8,0,0,0,0,2852.774843
79,19:30-19:45,2488.134466,42.98,-98.58,323.69,-32.8,0,0,0,0,2723.424466
80,19:45-20:00,2420.567983,43.08,-98.58,311.6,-32.8,0,0,0,0,2643.867983
81,20:00-20:15,2388.503747,43.08,-98.58,297.09,-393.94,0,0,0,0,2236.153747
82,20:15-20:30,2341.684377,43.08,-98.58,297.09,-480.86,0,0,0,0,2102.414377
83,20:30-20:45,2294.845201,43.08,-98.58,297.09,-688.85,0,0,0,0,1847.585201
84,20:45-21:00,2205.816852,43.08,-98.58,297.09,-999.28,0,0,0,0,1448.126852
85,21:00-21:15,2080.354485,44.99,-98.58,297.09,-1069.06,0,0,0,0,1254.794485
86,21:15-21:30,2071.681988,44.81,-98.58,297.09,-1106.1,0,0,0,0,1208.901988
87,21:30-21:45,2042.375696,44.63,-98.58,297.09,-977.85,0,0,0,0,1307.665696
88,21:45-22:00,2042.466323,40.25,-98.58,297.09,-749.75,0,0,0,0,1531.476323
89,22:00-22:15,2044.805657,43.99,-98.58,297.09,-381.75,0,0,0,0,1905.555657
90,22:15-22:30,2045.03079,43.98,-98.58,297.09,79.24,0,0,0,0,2366.76079
91,22:30-22:45,2014.871855,44.07,-98.58,297.09,79.24,0,0,0,0,2336.691855
92,22:45-23:00,2014.876498,44.05,-98.58,297.09,79.24,0,0,0,0,2336.676498
93,23:00-23:15,2005.895747,44.05,-98.58,297.09,78.47,0,0,0,0,2326.925747
94,23:15-23:30,2004.89533,42.73,-98.58,297.09,78.47,0,0,0,0,2324.60533
95,23:30-23:45,2004.89533,41.4,-98.58,297.09,78.47,0,0,0,0,2323.27533
96,23:45-24:00,2004.89533,44.21,-98.58,297.09,78.47,0,0,0,0,2326.08533
,MWHR,52924.98501,1062.6475,-1061.28,5150.66,641.425,0,0,0,0,58718.43751
,Maximum,2945.554538,44.99,191.34,376.88,833.04,0,0,0,0,3446.949688
,Minimum,1184.411717,40.25,-98.58,-78.34,-1106.1,0,0,0,0,1208.901988
,Average,2205.207709,44.276979,-44.22,214.610833,26.726042,0,0,0,0,2446.601563
